ReportNumber,VehicleCrashKey,DriverAtFault,DriverInjurySeverity,DriverSubstanceAbuse,DriverDistractedBy,VehicleType,VehicleMovement,VehicleGoingDir,VehicleDamageExtent,SpeedLimit,ParkedVehicle,SubstanceAbuseContributed,VehiclesCrashedTotal,VehicleKey,LocalCaseNumber,AgencyName,ACRSReportType,HitRun,LaneDirection,LaneNumber,NumberOfLanes,RoadGrade,NonTraffic,OffRoadIncident,AccidentAtFault,CollisionType,SurfaceCondition,Light,TrafficControl,Junction,IntersectionType,RoadAlignment,RoadCondition,RoadDivision,Latitude,Longitude,RoadKey_x,CrossStreetKey,NonMotoristTotal,NonMotoristInjury,NonMotoristFatal,DateHourKey,LocationAreaKey,Make,Year_x,BaseModel,BodyClass,Cylinders,Displacement,Transmission,Drivetrain,FuelType,CityMPG,HighwayMPG,RoadName_x,RouteType_x,RoadName_y,RouteType_y,RoadKey_y,Zipcode,MailCity,ShapeLength,ShapeArea,CentroidLatitude,CentroidLongitude,Temperature,Humidity,Precipitation,Rain,Snow,WindSpeed,WindDirection,WeatherKey,Datetime,Hour,TimeOfDay,DayNumber,WeekDayNumber,WeekDayName,WeekendFlag,MonthNumber,MonthName,Year_y,HolidayFlag,HolidayName
MCP28810062,B9DCABCC6BBF44B7B2FFFD5169DF1931,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,West,DISABLING,40,False,False,2,8224256037196652,230070912,Montgomery County Police,Injury ,False,West,3,5,LEVEL,False,False,DRIVER,SAME DIR REAR END,WET,DAYLIGHT,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,UNKNOWN,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.20232333,-77.25242,6418383227647657,4231212482043262,0,0,0,2023121012,7723271939208770,Toyota,2015,Prius,Midsize Cars,4.0,1.8,Automatic CVT,FWD,Regular Gasoline,50,46,RIDGE RD,County,OBSERVATION DR,County,4231212482043262,20876,GERMANTOWN,135940.688675,325819647.952,39.20877090545198,-77.23271948535775,13.17,98.70238,2.7,2.7,0.0,9.746631,184.23631,231210127232792087,2023-12-10 12:00:00,12,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP28810062,05B42AE8D8AA4B19B2945F39A167F001,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,West,FUNCTIONAL,40,False,False,2,3731412077023629,230070912,Montgomery County Police,Injury ,False,West,3,5,LEVEL,False,False,DRIVER,SAME DIR REAR END,WET,DAYLIGHT,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,UNKNOWN,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.20232333,-77.25242,6418383227647657,4231212482043262,0,0,0,2023121012,7723271939208770,Lexus,2015,RC,Subcompact Cars,6.0,3.5,Automatic 6,AWD,Premium Gasoline,19,26,RIDGE RD,County,OBSERVATION DR,County,4231212482043262,20876,GERMANTOWN,135940.688675,325819647.952,39.20877090545198,-77.23271948535775,13.17,98.70238,2.7,2.7,0.0,9.746631,184.23631,231210127232792087,2023-12-10 12:00:00,12,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP30100094,ADA3F09B27EC496D86CD8FCFA12A4427,True,NO APPARENT INJURY,UNKNOWN,UNKNOWN,UNKNOWN,PASSING,East,UNKNOWN,30,False,False,2,8168321465439775,230070923,Montgomery County Police,Property Damage ,True,East,1,1,GRADE DOWNHILL,False,False,DRIVER,SAME DIRECTION SIDESWIPE,WET,DAYLIGHT,NO CONTROLS,UNKNOWN,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.032295,-77.08887333,915669685319325,4027085361208979,0,0,0,2023121012,7709347639035987,Unknown,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,KNOWLES AVE,Maryland (State),WEYMOUTH ST,Municipality,4027085361208979,20896,GARRETT PARK,18896.0629142,7715219.99143,39.03598751114837,-77.09347693432063,13.6045,99.67531,1.5,1.5,0.0,9.0,196.26028,231210127093490359,2023-12-10 12:00:00,12,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP30100094,99E502E842B04C079973F6964384E1F0,False,NO APPARENT INJURY,UNKNOWN,NOT DISTRACTED,PASSENGER,STOPPED IN TRAFFIC LANE,East,SUPERFICIAL,30,False,False,2,3190889656839080,230070923,Montgomery County Police,Property Damage ,True,East,1,1,GRADE DOWNHILL,False,False,DRIVER,SAME DIRECTION SIDESWIPE,WET,DAYLIGHT,NO CONTROLS,UNKNOWN,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.032295,-77.08887333,915669685319325,4027085361208979,0,0,0,2023121012,7709347639035987,Ram,2023,1500,Standard Pickup Trucks 4WD,8.0,5.7,Automatic 8,4WD,Midgrade Gasoline,15,21,KNOWLES AVE,Maryland (State),WEYMOUTH ST,Municipality,4027085361208979,20896,GARRETT PARK,18896.0629142,7715219.99143,39.03598751114837,-77.09347693432063,13.6045,99.67531,1.5,1.5,0.0,9.0,196.26028,231210127093490359,2023-12-10 12:00:00,12,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP3113005N,3770D080BDC14289BF243953C41DA01E,True,SUSPECTED MINOR INJURY,UNKNOWN,INATTENTIVE OR LOST IN THOUGHT,PASSENGER,MOVING CONSTANT SPEED,West,FUNCTIONAL,35,False,False,1,7364392773232836,230070914,Montgomery County Police,Injury ,False,West,1,2,HILL UPHILL,False,False,DRIVER,SINGLE VEHICLE,WET,DAYLIGHT,NO CONTROLS,NON INTERSECTION,UNKNOWN,CURVE RIGHT,UNKNOWN,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.06533446,-76.97827736,6352331937544090,1025702632083752,0,0,0,2023121013,7698062539067210,Honda,2020,HR-V,Small Station Wagons,4.0,1.8,Automatic 7,4WD,Regular Gasoline,28,31,E RANDOLPH RD,County,LAURIE DR,County,1025702632083752,20904,SILVER SPRING,111353.924037,378079609.413,39.067210105337146,-76.9806252802688,14.061001,100.0,2.0,2.0,0.0,9.83268,156.2505,231210136980690672,2023-12-10 13:00:00,13,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP3136006R,2EB7EF2F3A8B4DA5AA582247C7E1CD66,False,POSSIBLE INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,South,FUNCTIONAL,35,False,False,3,1032942998998255,230070922,Montgomery County Police,Injury ,False,South,1,4,LEVEL,False,False,DRIVER,SAME DIR REAR END,WET,DAYLIGHT,TRAFFIC SIGNAL,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,UNKNOWN,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.02604458,-77.01083227,7228418003688286,9754320375323592,0,0,0,2023121013,7700923739021308,Toyota,2013,Corolla,Compact Cars,4.0,1.8,Automatic 4,FWD,Regular Gasoline,26,33,COLESVILLE RD,US (State),SOUTHWOOD AVE,County,9754320375323592,20901,SILVER SPRING,65628.3210741,155364678.639,39.021308415483304,-77.00923776704389,14.054501,100.0,2.0,2.0,0.0,9.83268,156.2505,231210137009290213,2023-12-10 13:00:00,13,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP3136006R,E725592D12E3487D8A7CCE37C213FE2A,False,NO APPARENT INJURY,UNKNOWN,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,South,SUPERFICIAL,35,False,False,3,7871367637348379,230070922,Montgomery County Police,Injury ,False,South,1,4,LEVEL,False,False,DRIVER,SAME DIR REAR END,WET,DAYLIGHT,TRAFFIC SIGNAL,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,UNKNOWN,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.02604458,-77.01083227,7228418003688286,9754320375323592,0,0,0,2023121013,7700923739021308,Toyota,2018,RAV4,Small Sport Utility Vehicle 4WD,4.0,2.5,Automatic 6,AWD,Regular Gasoline,22,28,COLESVILLE RD,US (State),SOUTHWOOD AVE,County,9754320375323592,20901,SILVER SPRING,65628.3210741,155364678.639,39.021308415483304,-77.00923776704389,14.054501,100.0,2.0,2.0,0.0,9.83268,156.2505,231210137009290213,2023-12-10 13:00:00,13,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP3136006R,EFE23BD989944A568601E7002EC40753,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,SLOWING OR STOPPING,South,SUPERFICIAL,35,False,False,3,8026725287828614,230070922,Montgomery County Police,Injury ,False,South,1,4,LEVEL,False,False,DRIVER,SAME DIR REAR END,WET,DAYLIGHT,TRAFFIC SIGNAL,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,UNKNOWN,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.02604458,-77.01083227,7228418003688286,9754320375323592,0,0,0,2023121013,7700923739021308,Lexus,2021,GX,Standard Sport Utility Vehicle 4WD,8.0,4.6,Automatic 6,4WD,Premium Gasoline,15,19,COLESVILLE RD,US (State),SOUTHWOOD AVE,County,9754320375323592,20901,SILVER SPRING,65628.3210741,155364678.639,39.021308415483304,-77.00923776704389,14.054501,100.0,2.0,2.0,0.0,9.83268,156.2505,231210137009290213,2023-12-10 13:00:00,13,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP3268003H,645766CD706045D49F76AF7A9AF58842,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,South,DISABLING,50,False,False,1,1314430827202656,230070934,Montgomery County Police,Property Damage ,False,West,1,1,LEVEL,False,False,DRIVER,SINGLE VEHICLE,UNKNOWN,DAYLIGHT,NO CONTROLS,UNKNOWN,UNKNOWN,CURVE RIGHT,NO DEFECTS,ONE-WAY TRAFFICWAY,39.08491883,-76.9476015,2620072274155517,4695272477951742,0,0,0,2023121014,7693347839109025,Toyota,2009,Corolla,Compact Cars,4.0,1.8,Manual 5,FWD,Regular Gasoline,22,30,COLUMBIA PIKE,US (State),RAMP 5 FR US 29 SB TO BRIGGS CHANEY RD,Ramp,4695272477951742,20866,BURTONSVILLE,86124.9897852,201917467.932,39.109025991604476,-76.93347813258762,13.8315,100.0,2.8,2.8,0.0,11.212135,174.47255,231210146933491090,2023-12-10 14:00:00,14,PM,344,6,Sunday,1,12,December,2023,0,Unknown
DM8497001Z,BB7B435CDD6E45969C2605986BC4BB5F,False,NO APPARENT INJURY,UNKNOWN,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,East,DISABLING,25,False,False,2,1032943166774445,230070937,Takoma Park Police Depart,Property Damage ,False,South,0,1,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,WET,DAYLIGHT,STOP SIGN,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",38.98668009,-77.02150509,5799511491379277,3745299404597774,0,0,0,2023121014,7703596439001907,Toyota,2019,Corolla,Midsize Cars,4.0,1.8,Automatic CVT,FWD,Regular Gasoline,28,35,PHILADELPHIA AVE,Maryland (State),CHICAGO AVE,Municipality,3745299404597774,20910,SILVER SPRING,82846.1568889,126320091.137,39.00190768010143,-77.03596497235911,14.2465,97.44088,1.7,1.7,0.0,9.007196,177.70944,231210147035990019,2023-12-10 14:00:00,14,PM,344,6,Sunday,1,12,December,2023,0,Unknown
DM8497001Z,5120E91687CC494F9F8D2A3D989E1690,True,NO APPARENT INJURY,UNKNOWN,UNKNOWN,PASSENGER,ACCELERATING,South,FUNCTIONAL,25,False,False,2,2815627418338661,230070937,Takoma Park Police Depart,Property Damage ,False,South,0,1,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,WET,DAYLIGHT,STOP SIGN,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",38.98668009,-77.02150509,5799511491379277,3745299404597774,0,0,0,2023121014,7703596439001907,Honda,2015,Accord,Midsize Cars,4.0,2.4,Automatic 6,FWD,Regular Gasoline,21,34,PHILADELPHIA AVE,Maryland (State),CHICAGO AVE,Municipality,3745299404597774,20910,SILVER SPRING,82846.1568889,126320091.137,39.00190768010143,-77.03596497235911,14.2465,97.44088,1.7,1.7,0.0,9.007196,177.70944,231210147035990019,2023-12-10 14:00:00,14,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP13540021,7FDF6FCD2C9C4519B53D02F577785B29,True,POSSIBLE INJURY,NONE,LOOKED BUT DID NOT SEE,PASSENGER,STARTING FROM LANE,South,FUNCTIONAL,25,False,False,2,7449593822546195,230070944,Montgomery County Police,Injury ,False,West,1,1,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,WET,DUSK,STOP SIGN,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",38.99317333,-77.12074667,8659486064429145,8432837710656095,0,0,0,2023121015,7715220038996189,Toyota,2022,Highlander,Small Sport Utility Vehicle 2WD,4.0,2.5,Automatic 6,AWD,Regular Gasoline,20,35,BRADLEY BLVD,Maryland (State),RAYBURN RD,County,8432837710656095,20817,BETHESDA,143234.920079,403664948.588,38.996189145680184,-77.15220044157795,14.693,100.0,1.0,1.0,0.0,7.729527,207.75845,231210157152289961,2023-12-10 15:00:00,15,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP13540021,190CA9A0E743420383F8D55A1A6529D5,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,West,FUNCTIONAL,35,False,False,2,776190310354403,230070944,Montgomery County Police,Injury ,False,West,1,1,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,WET,DUSK,STOP SIGN,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",38.99317333,-77.12074667,8659486064429145,8432837710656095,0,0,0,2023121015,7715220038996189,BMW,2019,Z4,Two Seaters,4.0,2.0,Automatic 8,RWD,Premium Gasoline,25,32,BRADLEY BLVD,Maryland (State),RAYBURN RD,County,8432837710656095,20817,BETHESDA,143234.920079,403664948.588,38.996189145680184,-77.15220044157795,14.693,100.0,1.0,1.0,0.0,7.729527,207.75845,231210157152289961,2023-12-10 15:00:00,15,PM,344,6,Sunday,1,12,December,2023,0,Unknown
DD559500FG,F00D0A3FC2AD45459505ABFEEE5CB1CF,True,NO APPARENT INJURY,UNKNOWN,UNKNOWN,PASSENGER,MAKING LEFT TURN,North,DISABLING,40,False,False,1,5400354938015873,230070952,Rockville Police Departme,Property Damage ,True,North,0,1,LEVEL,False,False,DRIVER,SINGLE VEHICLE,WET,DAYLIGHT,TRAFFIC SIGNAL,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.08724283,-77.15029817,4906760034738084,9735215104329978,0,0,0,2023121016,7718114539090864,Kia,2021,Rio,Compact Cars,4.0,1.6,Automatic 1,FWD,Regular Gasoline,33,41,HUNGERFORD DR,Maryland (State),BEALL AVE #2,Municipality,9735215104329978,20850,ROCKVILLE,162159.581549,385670140.779,39.09086407980052,-77.1811454594943,13.8175,100.0,0.9,0.9,0.0,5.315336,208.30066,231210167181190908,2023-12-10 16:00:00,16,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP3262003Q,5B40BF8060534D81B88B77AB11C49AE1,True,POSSIBLE INJURY,NONE,OTHER DISTRACTION,PASSENGER,SLOWING OR STOPPING,South,DISABLING,45,False,False,2,4204090587552149,230070953,Montgomery County Police,Injury ,False,South,2,3,LEVEL,False,False,DRIVER,SAME DIR REAR END,WET,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.09637017,-76.93775417,2620072274155517,2503492495115873,0,0,0,2023121016,7693347839109025,Chrysler,2007,PT Cruiser,Compact Cars,4.0,2.4,Automatic 4,FWD,Premium Gasoline,19,24,COLUMBIA PIKE,US (State),GREENCASTLE RD,County,2503492495115873,20866,BURTONSVILLE,86124.9897852,201917467.932,39.109025991604476,-76.93347813258762,13.8815,100.0,0.6,0.6,0.0,7.42159,202.8337,231210166933491090,2023-12-10 16:00:00,16,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP3262003Q,94935B6780194839967C52783F6A938D,False,POSSIBLE INJURY,NONE,NOT DISTRACTED,PASSENGER,STOPPED IN TRAFFIC LANE,South,DISABLING,45,False,False,2,4584394259399108,230070953,Montgomery County Police,Injury ,False,South,2,3,LEVEL,False,False,DRIVER,SAME DIR REAR END,WET,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.09637017,-76.93775417,2620072274155517,2503492495115873,0,0,0,2023121016,7693347839109025,Hyundai,2014,Santa Fe,Small Sport Utility Vehicle 2WD,4.0,3.3,Automatic 6,FWD,Regular Gasoline,18,24,COLUMBIA PIKE,US (State),GREENCASTLE RD,County,2503492495115873,20866,BURTONSVILLE,86124.9897852,201917467.932,39.109025991604476,-76.93347813258762,13.8815,100.0,0.6,0.6,0.0,7.42159,202.8337,231210166933491090,2023-12-10 16:00:00,16,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP3112006C,DBED5674228F4A009CB585FFB6D6734F,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,East,DESTROYED,55,False,False,2,3097115431096871,230070963,Montgomery County Police,Property Damage ,True,East,1,4,LEVEL,False,False,DRIVER,SAME DIRECTION SIDESWIPE,WET,DARK NO LIGHTS,UNKNOWN,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.01898833,-77.10696333,2262757322158515,6734471929870050,0,0,0,2023121017,7710519939016894,Honda,2008,Accord,Compact Cars,4.0,2.4,Automatic 5,FWD,Regular Gasoline,19,31,CAPITAL BELTWAY,Interstate (State),EXIT #34,UNKNOWN,6734471929870050,20814,BETHESDA,58373.8630538,68540697.609,39.016894075883464,-77.10519990449882,13.7345,99.67564,0.9,0.9,0.0,4.2136917,199.9832,231210177105190168,2023-12-10 17:00:00,17,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP3112006C,2B8A586887D14B9A94837747898D79A0,False,NO APPARENT INJURY,UNKNOWN,UNKNOWN,UNKNOWN,CHANGING LANES,East,UNKNOWN,55,False,False,2,8168321465439775,230070963,Montgomery County Police,Property Damage ,True,East,1,4,LEVEL,False,False,DRIVER,SAME DIRECTION SIDESWIPE,WET,DARK NO LIGHTS,UNKNOWN,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.01898833,-77.10696333,2262757322158515,6734471929870050,0,0,0,2023121017,7710519939016894,Unknown,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,CAPITAL BELTWAY,Interstate (State),EXIT #34,UNKNOWN,6734471929870050,20814,BETHESDA,58373.8630538,68540697.609,39.016894075883464,-77.10519990449882,13.7345,99.67564,0.9,0.9,0.0,4.2136917,199.9832,231210177105190168,2023-12-10 17:00:00,17,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP2159001K,EBA0BC0E966A442C8833A041F0B6473A,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,North,DISABLING,30,False,False,1,8719887392522560,230070973,Montgomery County Police,Property Damage ,False,North,1,1,LEVEL,False,False,DRIVER,SINGLE VEHICLE,WET,DARK LIGHTS ON,UNKNOWN,UNKNOWN,UNKNOWN,CURVE LEFT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.1510015,-77.268472,1390149187382918,9755542982050852,0,0,0,2023121017,7729807639132189,Smart,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,MATENY RD,County,WHEATRIDGE DR,County,9755542982050852,20874,GERMANTOWN,213170.688025,650470416.446,39.13218979347731,-77.29807649150253,13.5735,99.67521,0.8,0.8,0.0,5.0142193,201.03758,231210177298091321,2023-12-10 17:00:00,17,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP32300051,C9FF56F31C604E22ADEB13A0F5A62044,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,STOPPED IN TRAFFIC LANE,North,SUPERFICIAL,35,False,False,3,1557048947459933,230070971,Montgomery County Police,Property Damage ,False,South,1,3,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,WET,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.06313831,-77.07347682,1627793738140795,3597642028494755,0,0,0,2023121018,7705486039088590,Kia,2017,Soul,Small Station Wagons,4.0,1.6,Automatic 6,FWD,Regular Gasoline,25,30,CONNECTICUT AVE,Maryland (State),WELLER RD,County,3597642028494755,20906,SILVER SPRING,133207.174949,359110751.771,39.08859082555049,-77.05486091907257,12.9825,100.0,1.9,1.9,0.0,3.8773184,291.80148,231210187054890885,2023-12-10 18:00:00,18,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP32300051,AFB1A7275AB84CEFA0403972FDEDCB2C,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,East,DISABLING,35,False,False,3,5867016801070383,230070971,Montgomery County Police,Property Damage ,False,South,1,3,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,WET,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.06313831,-77.07347682,1627793738140795,3597642028494755,0,0,0,2023121018,7705486039088590,Honda,2011,CR-V,Sport Utility Vehicle - 2WD,4.0,2.4,Automatic 5,AWD,Regular Gasoline,21,27,CONNECTICUT AVE,Maryland (State),WELLER RD,County,3597642028494755,20906,SILVER SPRING,133207.174949,359110751.771,39.08859082555049,-77.05486091907257,12.9825,100.0,1.9,1.9,0.0,3.8773184,291.80148,231210187054890885,2023-12-10 18:00:00,18,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP32300051,47192A10FE9F4C9B97AE7F2EE26B357B,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,South,DISABLING,35,False,False,3,3097115246543062,230070971,Montgomery County Police,Property Damage ,False,South,1,3,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,WET,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.06313831,-77.07347682,1627793738140795,3597642028494755,0,0,0,2023121018,7705486039088590,Honda,2007,Accord,Midsize Cars,6.0,3.0,Automatic 5,FWD,Regular Gasoline,18,31,CONNECTICUT AVE,Maryland (State),WELLER RD,County,3597642028494755,20906,SILVER SPRING,133207.174949,359110751.771,39.08859082555049,-77.05486091907257,12.9825,100.0,1.9,1.9,0.0,3.8773184,291.80148,231210187054890885,2023-12-10 18:00:00,18,PM,344,6,Sunday,1,12,December,2023,0,Unknown
DD5669000B,8C8DE970B8F347B590EF30A622F7C780,True,NO APPARENT INJURY,UNKNOWN,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,South,DISABLING,30,False,False,1,4595510051903263,230070975,Rockville Police Departme,Property Damage ,False,South,1,1,LEVEL,False,False,DRIVER,SINGLE VEHICLE,WET,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,UNKNOWN,STRAIGHT,VIEW OBSTRUCTED,ONE-WAY TRAFFICWAY,39.06976975,-77.1699206,3959662123727166,7928231202316247,0,0,0,2023121018,7722348939035838,Honda,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,N WASHINGTON ST,Municipality,MARTINS LA,Municipality,7928231202316247,20854,POTOMAC,228033.395393,1043434019.25,39.035838792614044,-77.22348935970544,14.013,99.67632,1.3,1.3,0.0,3.0758414,290.55612,231210187223490358,2023-12-10 18:00:00,18,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP2674004M,C92C2D01325840F4AAE0D4C7EE982044,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,STOPPED IN TRAFFIC LANE,North,FUNCTIONAL,40,False,False,2,170151772987774,230070972,Montgomery County Police,Property Damage ,False,North,0,3,LEVEL,False,False,DRIVER,HEAD ON,WET,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.20463033,-77.24658467,2800615797607229,4972572914805173,0,0,0,2023121018,7723271939208770,Jeep,2016,Wrangler,Small Sport Utility Vehicle 4WD,6.0,3.6,Automatic 5,4WD,Regular Gasoline,16,21,RIDGE RD,Maryland (State),FREDERICK RD,Maryland (State),4972572914805173,20876,GERMANTOWN,135940.688675,325819647.952,39.20877090545198,-77.23271948535775,12.7699995,100.0,1.7,1.7,0.0,5.6920996,198.43504,231210187232792087,2023-12-10 18:00:00,18,PM,344,6,Sunday,1,12,December,2023,0,Unknown
MCP2674004M,4C52975CCF4A45F1912FAD126A5D4D73,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,South,DISABLING,40,False,False,2,2126610733193260,230070972,Montgomery County Police,Property Damage ,False,North,0,3,LEVEL,False,False,DRIVER,HEAD ON,WET,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.20463033,-77.24658467,2800615797607229,4972572914805173,0,0,0,2023121018,7723271939208770,Ford,2006,Focus,Compact Cars,4.0,2.0,Manual 5,FWD,Regular Gasoline,22,29,RIDGE RD,Maryland (State),FREDERICK RD,Maryland (State),4972572914805173,20876,GERMANTOWN,135940.688675,325819647.952,39.20877090545198,-77.23271948535775,12.7699995,100.0,1.7,1.7,0.0,5.6920996,198.43504,231210187232792087,2023-12-10 18:00:00,18,PM,344,6,Sunday,1,12,December,2023,0,Unknown
